"year","last_name, first_name","player_id","team_id","pa","pitches","runs_all","runs_heart","runs_shadow","runs_chase","runs_waste"
"2025","Urías, Ramón","602104","110","54","207",2.199792861161532,0.5103956616089209,0.21634372322782347,0.8637680594973101,0.6092854168274776
"2025","O'Neill, Tyler","641933","110","65","255",1.525257897925481,2.397021960585862,-2.90188270407878,0.3811316776823016,1.6489869637361003
"2025","Busch, Michael","683737","112","88","341",5.042349041105856,2.235822220407297,-2.5149359861438794,2.966045939835478,2.3554168670069653
"2025","Vargas, Miguel","678246","145","85","359",-3.6726421782331067,-6.329495650692827,-3.9160774024677565,4.1026548625148855,2.470276012412598
"2025","Wallner, Matt","670242","142","67","272",1.4480466210751677,-1.944193183061933,0.3080362809170546,2.0552396198663434,1.028963903353703
"2025","Lindor, Francisco","596019","121","96","381",0.2077738514588699,-2.497839736583584,-2.82084488600367,3.497627189683917,2.028831284362209
"2025","Nimmo, Brandon","607043","121","91","344",-4.5294303111770375,-1.2738416672564206,-5.960113683694797,1.9953420906228372,0.7091829491513436
"2025","Stott, Bryson","681082","143","82","387",2.2760191347117638,-3.618853061172609,1.7552543889809655,3.009138932347945,1.1304788745554653
"2025","Kiner-Falefa, Isiah","643396","134","78","290",-1.793564949465551,-0.48345617746583286,-3.4993921178447702,1.0185983953750952,1.1706849504699586
"2025","Cruz, Oneil","665833","134","80","322",3.8958150603221027,0.01227023847378561,2.3825838359181812,0.49765779540795885,1.003303190522177
"2025","Burleson, Alec","676475","138","68","245",-3.8260101716464336,-5.780454649878734,-0.4740159191115494,1.8027258803133228,0.6257345170305274
"2025","Bichette, Bo","666182","141","103","379",1.5711567151520787,0.34917400995127207,-0.05984230123037977,0.7524856746685433,0.5293393317626409
"2025","Kirk, Alejandro","672386","141","66","248",-6.190423492740674,-7.06614313570287,-1.5866413078361892,0.9962458799368331,1.4661150708615494
"2025","Young, Jacob","696285","120","55","209",-1.575602819623318,-3.452157313786934,-2.405234495101033,3.1913625663530247,1.0904264229116272
"2025","Carroll, Corbin","682998","109","103","369",10.52099322177577,5.766001477052553,2.9563885444798976,-0.667733648371815,2.4663368486151436
"2025","O'Hearn, Ryan","656811","110","61","245",3.6984642958543046,0.9576435676715265,-0.4693648495816198,1.854210700009906,1.3559748777544889
"2025","Thomas, Lane","657041","114","48","166",-6.9834945633876355,-3.5706246559884476,-5.358562227663303,1.3108459125451715,0.6348464077189465
"2025","Arias, Gabriel","672356","114","72","260",3.352885463017856,1.9499810429718112,-0.8714542759922621,1.08478039426832,1.1895783017699861
"2025","Sosa, Lenyn","672820","145","73","265",1.3814951483154043,-0.8815426076949163,1.2122120540062842,1.4841697913642722,-0.43334408936023544
"2025","Isbel, Kyle","664728","118","59","223",-5.556831746842233,-4.373378202460923,-2.1155874065373768,0.4097373669510801,0.5223964952049859
"2025","Edman, Tommy","669242","119","94","322",2.650528306378167,1.1797785648583063,-0.7022770556416278,0.6706469448118912,1.5023798523495944
"2025","Hicks, Liam","689414","146","55","190",2.2831453607911714,-0.9452554764716938,0.8212565703321939,1.4036191536062952,1.003525113324375
"2025","Lowe, Nathaniel","663993","120","88","404",5.704262756337014,4.856439828312783,-3.5715745506113423,3.3289702660247737,1.0904272126108028
"2025","Trout, Mike","545361","108","88","387",3.5999436340289233,-3.184876792769571,4.240845335023504,1.5342595037736049,1.0097155880013844
"2025","O'Hoppe, Logan","681351","108","65","252",-0.1445804188526445,-0.7064537005255588,-1.1354687396308305,1.1224397759636662,0.5749022453400763
"2025","Riley, Austin","663586","144","91","382",0.11849093646661085,0.8645874959367243,-2.077316209452375,0.28578584656972633,1.045433803412537
"2025","Mountcastle, Ryan","663624","110","69","267",0.584067882031226,-2.807373444067748,-0.5325910360936945,3.2519160239683984,0.6721163382242676
"2025","Dunn, Blake","694362","113","44","186",3.854888863447451,0.6871377369886865,-2.4226025093117216,2.935266437715655,2.6550871980548285
"2025","Altuve, Jose","514888","117","90","313",-0.5350505208518817,-4.125818465764802,1.2753001110875084,1.9100149161577855,0.4054529176676258
"2025","Soderstrom, Tyler","691016","133","94","357",7.448143956899034,3.6123495016149905,1.1246913192088046,1.2228906862425775,1.4882124498326617
"2025","Happ, Ian","664023","112","117","478",1.4940910503402511,1.293720105374123,-7.702949645945718,6.52402722468882,1.3792933662230267
